"453688842621431808","Wed Apr 09 00:20:23 +0000 2014","20 years ago, women made 72 cents on the dollar to men. Today it's still just 77 cents. More work to do.  #EqualPay #NoCeilings"
"454801510065786880","Sat Apr 12 02:01:44 +0000 2014","Good luck to my friend &amp; former colleague Deputy Secretary Bill Burns. A treasure of American diplomacy. http://t.co/TBa4UsYl7Z"
"456903198834700288","Thu Apr 17 21:13:06 +0000 2014","My most exciting title yet: Grandmother-To-Be! @billclinton and I are thrilled that Chelsea and Marc are expecting their first child!"
"461119435244572672","Tue Apr 29 12:26:55 +0000 2014","My heart is with all those in Arkansas and elsewhere that were in the path of those terrible tornados."
"462986339378814977","Sun May 04 16:05:19 +0000 2014","Access to education is a basic right &amp; an unconscionable reason to target innocent girls. We must stand up to terrorism. #BringBackOurGirls"
"465601750431322113","Sun May 11 21:18:02 +0000 2014",".@voguemagazine Thank you Anna. Wishing all the mothers out there a Happy Mother's Day, &amp; looking forward to celebrating a new mother soon."
"467479562172248064","Sat May 17 01:39:47 +0000 2014","In Little Rock today with Dale and Leslie Chihuly for the opening of his spectacular new exhibit @ClintonCenter. http://t.co/b4KIP3IaQf"
"470220916375707648","Sat May 24 15:12:57 +0000 2014","Happy 90th Birthday to my former colleagues in the Foreign Service!  It was an honor to spend 4 years working with you. #FS90"
"470325803482619904","Sat May 24 22:09:44 +0000 2014","Meriam Yahya Ibrahim’s death sentence is abhorrent. Sudan should stop threatening religious freedom and fundamental human rights."
"471986886601605121","Thu May 29 12:10:17 +0000 2014","I will miss my friend #MayaAngelou. Truly a #PhenomenalWoman."
"472169933200048128","Fri May 30 00:17:39 +0000 2014","I came across this photo this morning and saw others sharing it, thought I would too. #MayaAngelou http://t.co/MVDuSDpAdN"
"473509138928922624","Mon Jun 02 16:59:10 +0000 2014","At the @ClintonFdn we say, “We’re all in this together."" Read Charles Blow’s NYT column this morning. #YesAllOfUs 
http://t.co/tmWhxR2SfU"
"480822509822959616","Sun Jun 22 21:19:54 +0000 2014",".@katyperry Well that’s not a Hard Choice. You already did! Keep letting us hear you Roar."
"481052866610593794","Mon Jun 23 12:35:15 +0000 2014","National paid family leave benefits families &amp; our economy. Get the facts: http://t.co/FKkV4eAW6m. And visit http://t.co/Q2zgOMzqdQ"
"482269553766854657","Thu Jun 26 21:09:56 +0000 2014",".@2SmallToFail &amp; our kids have a big advocate in the @WhiteHouse, reminding parents &amp; caregivers #TalkingisTeaching http://t.co/iPBGDBY1GX"
"482377124431421441","Fri Jun 27 04:17:23 +0000 2014","Heartbreaking news: a vital voice for justice is silenced. http://t.co/FtUdjTnSiR"
"483755538589556736","Mon Jun 30 23:34:42 +0000 2014","Hard-working women will pay the price for today's two troubling #SCOTUS decisions -- in wages, health care &amp; dignity."
"484295213209620480","Wed Jul 02 11:19:11 +0000 2014","Stopped by @HudsonBooks at JFK before my flight to London.  We're taking the #HardChoices book tour across the pond! http://t.co/0xjk8DEmp5"
"485152297170001921","Fri Jul 04 20:04:56 +0000 2014",".@2SmallToFail &amp; @EssenceMag team up to close the word gap &amp; help parents talk, read &amp; sing to kids. More here:   http://t.co/Loc7gxoPHk"
"490136058818883584","Fri Jul 18 14:08:37 +0000 2014","So great to see @billclinton taking #NoCeilings on the road to India to talk about women in the economy. http://t.co/EAit4Yaxxe"
"491307658305994752","Mon Jul 21 19:44:08 +0000 2014","In #SiliconValley today visiting @Google, @Facebook, &amp; @Twitter.  Looking forward to seeing everyone and answering some questions."
"491311768648417282","Mon Jul 21 20:00:28 +0000 2014","After a year of #TweetsFromHillary, I want to hear from you. At 5:20pm PT, I'll be at @Twitter doing a Q&amp;A on #HardChoices. #AskHillary"
"491364575392964608","Mon Jul 21 23:30:18 +0000 2014","On my way to @Twitter! Tweet your questions to me with #AskHillary &amp; watch my conversation with @KatieS here: http://t.co/RBLJKyLk24"
"491989336250798080","Wed Jul 23 16:52:53 +0000 2014","On my way to Oakland and excited to announce a new @2smalltofail campaign there. #LetsTalkOakland"
"493081150202847233","Sat Jul 26 17:11:21 +0000 2014","Come On Oakland, Let's Do This - a great rallying cry from @urbanstratoak on why talking, reading, &amp; singing matters. http://t.co/XUd3AneFGQ"
"497095699197333504","Wed Aug 06 19:03:44 +0000 2014","For #IReadEverywhere w/ @NYPL, I'm reminded of moments reading to Chelsea when she was little. Let's #closethewordgap http://t.co/7vMK91D1J8"
"501735800279941120","Tue Aug 19 14:21:51 +0000 2014","A very Happy Birthday to my very wonderful husband today. 
http://t.co/LwygmFj3FP"
"507526916447150080","Thu Sep 04 13:53:40 +0000 2014","I’ve broken bread w/ all of my fellow #SecStates but we’ve never broken ground! Great visit to @StateDept yesterday. http://t.co/I4VH9aSX7r"
"511489834440228864","Mon Sep 15 12:20:54 +0000 2014","Congratulations California on winning #PaidSickDays, which will help 6.5 million workers. #WeAllGetSick http://t.co/7P4SPKdGpi"
"514556684325650432","Tue Sep 23 23:27:28 +0000 2014","Proud to announce 3 more #JobOne commitments at #CGI to create more job pathways for youth- Join us at http://t.co/ISwCKp5L1S @ClintonGlobal"
"514917530478317568","Wed Sep 24 23:21:20 +0000 2014","#GirlsCHARGE commits to help 15 million girls get access to secondary school. #NoCeilings #CGI2014 #SmartThingToDo http://t.co/fPAqMyeb2G"
"515946897396469761","Sat Sep 27 19:31:40 +0000 2014",".@BillClinton and I are over the moon to be grandparents! One of the happiest moments of our life. http://t.co/Cww4r8C9Zt"
"518142267291631616","Fri Oct 03 20:55:17 +0000 2014","Kathryn Bigelow's new short LAST DAYS makes the case for why poaching &amp; terrorism are connected, &amp; why it matters. http://t.co/P8gcD0QcDn"
"518449653638234115","Sat Oct 04 17:16:44 +0000 2014","Hopeful to see NYC lead the way in raising wages for working families. Thanks Mr. Mayor.  http://t.co/krqBHSbWgi"
"519919196986425344","Wed Oct 08 18:36:10 +0000 2014","Love these innovative investments to close the #wordgap &amp; opportunity gap for Chicago kids cc @2SmallToFail 
http://t.co/40zJamDJLy"
"520643622409367552","Fri Oct 10 18:34:47 +0000 2014","Congratulations to Malala Yousafzai and Kailash Satyarthi, tireless champions for the education and freedom of every girl and boy."
"521446005544615936","Sun Oct 12 23:43:10 +0000 2014","Proud to launch a new toolkit at #AAP14 to help pediatricians &amp; parents talk, read &amp; sing to babies: http://t.co/E2yKvRUYGX @2SmallToFail"
"525994975788797952","Sat Oct 25 12:59:09 +0000 2014","New @oppnation data shows encouraging news on youth employment, but so much more to do. Read more about #JobOne here: http://t.co/8LSjh9ik3d"
"532301376907644929","Tue Nov 11 22:38:32 +0000 2014","Thinking of my dad today, and all of the others who served before and after him. #VeteransDay http://t.co/PegPl68PEU"
"535528506877575169","Thu Nov 20 20:22:00 +0000 2014","In Memphis @StJude children's hospital to dedicate the Marlo Thomas Center and see their new proton therapy center. http://t.co/d3BF7uEvwK"
"535560212938518528","Thu Nov 20 22:27:59 +0000 2014","Quality child care makes our families &amp; communities stronger. Thanks to the President for signing bipartisan child care bill. @2SmallToFail"
"535605199705239552","Fri Nov 21 01:26:45 +0000 2014","Thanks to POTUS for taking action on immigration in the face of inaction. Now let’s turn to permanent bipartisan reform. #ImmigrationAction"
"536279302619553794","Sat Nov 22 22:05:23 +0000 2014","Went to @cookstoves summit yesterday w/global &amp; industry leaders focused on a worthy mission. Cooking shouldn't kill. http://t.co/PY24J4KEXD"
"538030705826361344","Thu Nov 27 18:04:51 +0000 2014","Today I'm thankful for the new addition to our family &amp; thinking about little ones everywhere. Happy #Thanksgiving cc: @2SmallToFail"
"539611785540935680","Tue Dec 02 02:47:29 +0000 2014","Let’s join @PEPFAR, @gatesfoundation &amp; @girleffect in fighting for an AIDS-free future for girls. #WAD2014 More here: http://t.co/BPxWWkJr6X"
"541298556574109696","Sat Dec 06 18:30:07 +0000 2014","An important fundraising drive by @WFP: Donate $1, create a lifeline to 1.7M Syrian refugees. #ADollarALifeline https://t.co/wYKLG5z2LE"
"556163273738166272","Fri Jan 16 18:57:12 +0000 2015","Attacking financial reform is risky and wrong. Better for Congress to focus on jobs and wages for middle class families."
"557331318527508480","Tue Jan 20 00:18:35 +0000 2015","What would MLK say today? Great strides but miles to go. We have to keep up the fight against injustice. #MLKDay"
"557739125886169088","Wed Jan 21 03:19:04 +0000 2015","@BarackObama #SOTU pointed way to an economy that works for all. Now we need to step up &amp; deliver for the middle class. #FairShot #FairShare"
"558067419311534080","Thu Jan 22 01:03:35 +0000 2015","Looks like @elmo enjoyed reading with @ChelseaClinton more than when I sang to her as a baby. #tinear @2SmallToFail http://t.co/2F9TgVwFsg"
"558803493809836033","Sat Jan 24 01:48:29 +0000 2015",".@madeleine there must be something in the water @Wellesley. #YouGoGirl"
"559059170213646336","Sat Jan 24 18:44:27 +0000 2015","I'll never forget watching Ernie Banks play- broke barriers, loved baseball &amp; life. We'll miss Mr. Cub. #LetsPlayTwo http://t.co/MKeOeVEYEa"
"562456798020386816","Tue Feb 03 03:45:25 +0000 2015","The science is clear: The earth is round, the sky is blue, and #vaccineswork. Let's protect all our kids. #GrandmothersKnowBest"
"566411457298841600","Sat Feb 14 01:39:49 +0000 2015",".@bfrist &amp; I may not agree on everything, but see why we believe kids' health insurance is a priority. #commonground http://t.co/4fkdQElvVC"
"566663754268831744","Sat Feb 14 18:22:21 +0000 2015","Good week for #Philadelphia...
http://t.co/YqX35enaHP"
"566692386282418176","Sat Feb 14 20:16:08 +0000 2015","@billclinton It's a date!"
"570749660341657600","Thu Feb 26 00:58:17 +0000 2015","Yesterday I met all-star women of tech in Silicon Valley, but #GirlsCanCode anywhere &amp; everywhere. Interesting story: http://t.co/W1ume2CbSS"
"573340998287413248","Thu Mar 05 04:35:20 +0000 2015","I want the public to see my email. I asked State to release them. They said they will review them for release as soon as possible."
"574319994495987712","Sat Mar 07 21:25:31 +0000 2015","Watched @repjohnlewis &amp; @BarackObama in #Selma. Let’s answer their call to keep fighting for voting rights, civil rights, &amp; human rights."
"574621709543870466","Sun Mar 08 17:24:26 +0000 2015","See my new profile pic to raise awareness on how far we've come in reaching equal rights for women &amp; girls worldwide. http://t.co/MzqVBq6FTL"
"575047986356551680","Mon Mar 09 21:38:18 +0000 2015","Excited to share the #NoCeilings data. Hope you will dive in &amp; use it, share it, learn from it, &amp; get motivated: http://t.co/GLCVDR69bC"
"575735894386216960","Wed Mar 11 19:11:48 +0000 2015","GOP letter to Iranian clerics undermines American leadership.  No one considering running for commander-in-chief should be signing on."
"577559904774459392","Mon Mar 16 19:59:46 +0000 2015","Congressional trifecta against women today: 1) Blocking great nominee, 1st African American woman AG, for longer than any AG in 30 years…"
"577560394987921408","Mon Mar 16 20:01:43 +0000 2015","...2) Playing politics with trafficking victims… 3) Threatening women's health &amp; rights."
"577983890889039872","Wed Mar 18 00:04:32 +0000 2015","Budgets reflect our priorities. They should help families get ahead, educate our kids, and spark small business growth."
"577984032857829377","Wed Mar 18 00:05:06 +0000 2015","Our nation's future - jobs &amp; economic growth - depends on investments made today. The GOP budget fails Americans on these principles."
"577984196460855297","Wed Mar 18 00:05:45 +0000 2015","Making college more affordable is an investment in our kids and economic growth. Cuts to Pell Grants hold our kids back."
"577984339243331584","Wed Mar 18 00:06:19 +0000 2015","Repeal of the ACA would let insurers write their own rules again, and wipe out coverage for 16 million Americans."
"580132218166726656","Mon Mar 23 22:21:13 +0000 2015","#ACA@5: 16m covered. Young ppl. Preexisting conditions. Women get better coverage. Repeal those things? Embrace them! http://t.co/OI1m2VxD4W"
"581238635594403840","Thu Mar 26 23:37:44 +0000 2015","Protecting pregnant women from discrimination shouldn't be a fight, should be as American as apple pie. More to do: 
http://t.co/icUxTfuBUz"
"581267449523343360","Fri Mar 27 01:32:14 +0000 2015","Sad this new Indiana law can happen in America today. We shouldn't discriminate against ppl bc of who they love #LGBT http://t.co/mDhpS18oEH"
"581537849054519296","Fri Mar 27 19:26:42 +0000 2015","Loved serving w/ @SenatorReid, true friend, partner, &amp; fighter for the middle class. Big loss for Senate, Nevada &amp; country. #ThanksHarry"
"581644312275992576","Sat Mar 28 02:29:45 +0000 2015","Abusive payday lenders take advantage of families trying to get ahead. Glad to see @BarackObama &amp; @CFPB take a stand. http://t.co/7CALMIwGzi"
"583291187559284736","Wed Apr 01 15:33:50 +0000 2015","Like IN law, AR bill goes beyond protecting religion, would permit unfair discrimination against #LGBT Americans. I urge Governor to veto."
"585235055078940673","Tue Apr 07 00:18:04 +0000 2015","The detention of women's activists in #China must end. This is inexcusable. #FreeBeijing20Five Read this story: http://t.co/qV3VNOgmyG"
"586006768834215936","Thu Apr 09 03:24:35 +0000 2015","Praying for #WalterScott's family. Heartbreaking &amp; too familiar. We can do better - rebuild trust, reform justice system, respect all lives."
"587336319321407488","Sun Apr 12 19:27:45 +0000 2015","I'm running for president. Everyday Americans need a champion, and I want to be that champion. –H https://t.co/w8Hoe1pbtC"
"587340299283869696","Sun Apr 12 19:43:34 +0000 2015","I’m hitting the trail to earn your vote. Headed to Iowa. –H http://t.co/Mut4vOMxm0"
"587351550328188928","Sun Apr 12 20:28:16 +0000 2015","Estoy postulándome para presidente. Todos los estadounidenses necesitan un defensor. Yo quiero ser ese defensor. –H http://t.co/MnnmLkYqLd"
"587353897779515392","Sun Apr 12 20:37:36 +0000 2015","This account will be run by campaign staff from now on—but you’ll still see tweets from Hillary. They’ll be signed “-H.”"
"587368273160839169","Sun Apr 12 21:34:43 +0000 2015","Be a part of this campaign from the very beginning: https://t.co/gYqo31Pp1l"
"587375461250027520","Sun Apr 12 22:03:17 +0000 2015","Pitch in $5 today to own a piece of this campaign from the start: http://t.co/9iHRtVOtMl #Hillary2016"
"587392029862277121","Sun Apr 12 23:09:07 +0000 2015","Hillary isn't the only one starting a new chapter. Watch: http://t.co/PuP6zpJSgh #Hillary2016"
"587419742505426944","Mon Apr 13 00:59:15 +0000 2015","Road trip! Loaded the van &amp; set off for IA. Met a great family when we stopped this afternoon. Many more to come. -H http://t.co/5Va7zeR8RP"
"587984469828730882","Tue Apr 14 14:23:16 +0000 2015","Like road trips, campaigns are better with friends along for the ride. Reply &amp; tag a friend to join: http://t.co/W15pNka7VR"
"588050586563665921","Tue Apr 14 18:45:59 +0000 2015","""When we heard she was coming, we figured we oughta be here to welcome her."" http://t.co/iHKFdtdm1e"
"588064642481659905","Tue Apr 14 19:41:51 +0000 2015","Hillary talking education and college affordability with students at Kirkwood Community College: http://t.co/qzZki1hrFQ"
"588073861029167104","Tue Apr 14 20:18:29 +0000 2015","RT if this describes you. #EqualPayDay http://t.co/hHbXqS6VxM"
"588078737884872707","Tue Apr 14 20:37:51 +0000 2015","Hillary in Iowa this afternoon: ""I want to be the champion who goes to bat for Americans in four big areas."""
"588078770868908032","Tue Apr 14 20:37:59 +0000 2015","""We need to build the economy of tomorrow, not yesterday."""
"588078803664113665","Tue Apr 14 20:38:07 +0000 2015","""We need to strengthen families and communities because that's where it all starts."""
"588078953870585856","Tue Apr 14 20:38:43 +0000 2015","""And we need to fix the dysfunctional political system and get unaccountable money out of it once and for all…"""
"588079080345571328","Tue Apr 14 20:39:13 +0000 2015","""It's fair to say the deck is still stacked in favor of those already at the top. There's something wrong with that."""
"588116660520902656","Tue Apr 14 23:08:33 +0000 2015","Putting Hillary Bold to good use. http://t.co/NVtjlsoH5u http://t.co/M3Q3nsWqyV"
"588348199947075584","Wed Apr 15 14:28:36 +0000 2015","Hillary’s on the trail in Iowa again today—follow @HillaryforIA for updates! http://t.co/2vBHlkUw5C"
"588413902939103233","Wed Apr 15 18:49:41 +0000 2015","Hillary: ”The deck is still stacked in favor of those at the top, and we need to shuffle the cards. We need to play a different hand."""
"588465006355746816","Wed Apr 15 22:12:45 +0000 2015","For photos from the trail, head over to our new Flickr page: https://t.co/z9SPRQBCMe http://t.co/uE3MI7YG1M"
"588501196954042368","Thu Apr 16 00:36:33 +0000 2015","Hillary discusses paid leave in Iowa: All children deserve the ""same chances."" http://t.co/vf1X9pi1nP"
"588513047653801984","Thu Apr 16 01:23:39 +0000 2015","Every American deserves a fair shot at success. Fast food &amp; child care workers shouldn't have to march in streets for living wages. -H"
"588767422343213056","Thu Apr 16 18:14:26 +0000 2015","Hillary: “I’m excited to be here and I'm really excited about starting a campaign by talking to the people who really have a stake in it.”"
"588785016072757248","Thu Apr 16 19:24:21 +0000 2015","Bye for now, Iowa, &amp; thank you! I loved talking to so many of you about what’s on your mind &amp; your ideas for the future. See you soon! -H"
"588823804559888384","Thu Apr 16 21:58:29 +0000 2015","#tbt: Wellesley in the '60s. http://t.co/nyl7Ln1DkM"
"588847953114222592","Thu Apr 16 23:34:26 +0000 2015","Here's how we're celebrating #NationalHighFiveDay. http://t.co/iASFZacQ17"
